count,date,itemID,type,buy_delisted,buy_listed,buy_sold,buy_value,buy_price,buy_price_avg,buy_price_max,buy_price_min,buy_price_stdev,buy_quantity,buy_quantity_avg,buy_quantity_max,buy_quantity_min,buy_quantity_stdev,sell_delisted,sell_listed,sell_sold,sell_value,sell_price,sell_price_avg,sell_price_max,sell_price_min,sell_price_stdev,sell_quantity,sell_quantity_avg,sell_quantity_max,sell_quantity_min,sell_quantity_stdev,
1,2018-03-23T00:00:00.000Z,19976,,,,,,,,10127,10127,,,,126317,126317,,,,,,,,11333,11333,,,,30143,30143,,
1,2018-03-24T00:00:00.000Z,19976,,,,,,,,10239,10239,,,,127674,127674,,,,,,,,11460,11460,,,,30549,30549,,
1,2018-03-25T00:00:00.000Z,19976,,,,,,,,10263,10263,,,,127553,127553,,,,,,,,11444,11444,,,,28957,28957,,
1,2018-03-26T00:00:00.000Z,19976,,,,,,,,10212,10212,,,,123085,123085,,,,,,,,11263,11263,,,,24481,24481,,
1,2018-03-27T00:00:00.000Z,19976,,,,,,,,10374,10374,,,,123046,123046,,,,,,,,11676,11676,,,,25327,25327,,
1,2018-03-28T00:00:00.000Z,19976,,,,,,,,10343,10343,,,,124015,124015,,,,,,,,11438,11438,,,,28018,28018,,
1,2018-03-29T00:00:00.000Z,19976,,,,,,,,10410,10410,,,,125255,125255,,,,,,,,11509,11509,,,,24635,24635,,
1,2018-03-30T00:00:00.000Z,19976,,,,,,,,10482,10482,,,,128350,128350,,,,,,,,11731,11731,,,,24725,24725,,
1,2018-03-31T00:00:00.000Z,19976,,,,,,,,10476,10476,,,,129934,129934,,,,,,,,11927,11927,,,,22656,22656,,
1,2018-04-01T00:00:00.000Z,19976,,,,,,,,10575,10575,,,,130413,130413,,,,,,,,11520,11520,,,,23862,23862,,
1,2018-04-02T00:00:00.000Z,19976,,,,,,,,11170,11170,,,,132202,132202,,,,,,,,12741,12741,,,,21801,21801,,
1,2018-04-03T00:00:00.000Z,19976,,,,,,,,10920,10920,,,,132516,132516,,,,,,,,12175,12175,,,,25329,25329,,
1,2018-04-04T00:00:00.000Z,19976,,,,,,,,10734,10734,,,,129937,129937,,,,,,,,11645,11645,,,,28073,28073,,
1,2018-04-05T00:00:00.000Z,19976,,,,,,,,10697,10697,,,,131235,131235,,,,,,,,11854,11854,,,,28496,28496,,
1,2018-04-06T00:00:00.000Z,19976,,,,,,,,10527,10527,,,,133102,133102,,,,,,,,11700,11700,,,,31354,31354,,
1,2018-04-07T00:00:00.000Z,19976,,,,,,,,10788,10788,,,,134798,134798,,,,,,,,12338,12338,,,,29063,29063,,
1,2018-04-08T00:00:00.000Z,19976,,,,,,,,10791,10791,,,,136836,136836,,,,,,,,12410,12410,,,,28796,28796,,
1,2018-04-09T00:00:00.000Z,19976,,,,,,,,10623,10623,,,,133945,133945,,,,,,,,11633,11633,,,,32352,32352,,
1,2018-04-10T00:00:00.000Z,19976,,,,,,,,10640,10640,,,,128168,128168,,,,,,,,11932,11932,,,,36990,36990,,
1,2018-04-11T00:00:00.000Z,19976,,,,,,,,10560,10560,,,,125527,125527,,,,,,,,11534,11534,,,,39438,39438,,
1,2018-04-12T00:00:00.000Z,19976,,,,,,,,10283,10283,,,,120149,120149,,,,,,,,11297,11297,,,,42206,42206,,
1,2018-04-13T00:00:00.000Z,19976,,,,,,,,10195,10195,,,,120455,120455,,,,,,,,11139,11139,,,,43537,43537,,
1,2018-04-14T00:00:00.000Z,19976,,,,,,,,10281,10281,,,,117977,117977,,,,,,,,11083,11083,,,,47708,47708,,
1,2018-04-15T00:00:00.000Z,19976,,,,,,,,10247,10247,,,,117094,117094,,,,,,,,11142,11142,,,,45600,45600,,
1,2018-04-16T00:00:00.000Z,19976,,,,,,,,10170,10170,,,,115373,115373,,,,,,,,11430,11430,,,,44963,44963,,
1,2018-04-17T00:00:00.000Z,19976,,,,,,,,10099,10099,,,,117744,117744,,,,,,,,11444,11444,,,,46660,46660,,
1,2018-04-18T00:00:00.000Z,19976,,,,,,,,10271,10271,,,,117986,117986,,,,,,,,11457,11457,,,,48805,48805,,
1,2018-04-19T00:00:00.000Z,19976,,,,,,,,10393,10393,,,,119853,119853,,,,,,,,11432,11432,,,,46999,46999,,
1,2018-04-20T00:00:00.000Z,19976,,,,,,,,10609,10609,,,,123220,123220,,,,,,,,11347,11347,,,,46347,46347,,
1,2018-04-21T00:00:00.000Z,19976,,,,,,,,10348,10348,,,,120199,120199,,,,,,,,11521,11521,,,,47492,47492,,
1,2018-04-22T00:00:00.000Z,19976,,,,,,,,10541,10541,,,,121056,121056,,,,,,,,11529,11529,,,,45508,45508,,
1,2018-04-23T00:00:00.000Z,19976,,,,,,,,10488,10488,,,,116378,116378,,,,,,,,11419,11419,,,,42684,42684,,
1,2018-04-24T00:00:00.000Z,19976,,,,,,,,10462,10462,,,,117287,117287,,,,,,,,11965,11965,,,,38415,38415,,
1,2018-04-25T00:00:00.000Z,19976,,,,,,,,10270,10270,,,,118038,118038,,,,,,,,11651,11651,,,,40123,40123,,
1,2018-04-26T00:00:00.000Z,19976,,,,,,,,10539,10539,,,,120837,120837,,,,,,,,11641,11641,,,,38986,38986,,
1,2018-04-27T00:00:00.000Z,19976,,,,,,,,10440,10440,,,,119941,119941,,,,,,,,11798,11798,,,,42300,42300,,
1,2018-04-28T00:00:00.000Z,19976,,,,,,,,10508,10508,,,,120034,120034,,,,,,,,11579,11579,,,,43551,43551,,
1,2018-04-29T00:00:00.000Z,19976,,,,,,,,10515,10515,,,,118656,118656,,,,,,,,11671,11671,,,,42664,42664,,
1,2018-04-30T00:00:00.000Z,19976,,,,,,,,10734,10734,,,,124449,124449,,,,,,,,11584,11584,,,,41971,41971,,
1,2018-05-01T00:00:00.000Z,19976,,,,,,,,10949,10949,,,,122533,122533,,,,,,,,12152,12152,,,,40533,40533,,
1,2018-05-02T00:00:00.000Z,19976,,,,,,,,10979,10979,,,,123007,123007,,,,,,,,11957,11957,,,,39335,39335,,
1,2018-05-03T00:00:00.000Z,19976,,,,,,,,10788,10788,,,,122055,122055,,,,,,,,11703,11703,,,,42515,42515,,
1,2018-05-04T00:00:00.000Z,19976,,,,,,,,10689,10689,,,,122985,122985,,,,,,,,11762,11762,,,,44376,44376,,
1,2018-05-05T00:00:00.000Z,19976,,,,,,,,10634,10634,,,,122889,122889,,,,,,,,11806,11806,,,,43018,43018,,
1,2018-05-06T00:00:00.000Z,19976,,,,,,,,10684,10684,,,,124221,124221,,,,,,,,11766,11766,,,,43637,43637,,
1,2018-05-07T00:00:00.000Z,19976,,,,,,,,10752,10752,,,,124098,124098,,,,,,,,11835,11835,,,,44105,44105,,
1,2018-05-08T00:00:00.000Z,19976,,,,,,,,10749,10749,,,,126626,126626,,,,,,,,12018,12018,,,,42596,42596,,
1,2018-05-09T00:00:00.000Z,19976,,,,,,,,10589,10589,,,,128101,128101,,,,,,,,11532,11532,,,,42050,42050,,
1,2018-05-10T00:00:00.000Z,19976,,,,,,,,10474,10474,,,,124366,124366,,,,,,,,11634,11634,,,,42907,42907,,
1,2018-05-11T00:00:00.000Z,19976,,,,,,,,10476,10476,,,,124926,124926,,,,,,,,11911,11911,,,,38761,38761,,
1,2018-05-12T00:00:00.000Z,19976,,,,,,,,10614,10614,,,,126663,126663,,,,,,,,11734,11734,,,,40659,40659,,
1,2018-05-13T00:00:00.000Z,19976,,,,,,,,10687,10687,,,,127113,127113,,,,,,,,11751,11751,,,,37769,37769,,
1,2018-05-14T00:00:00.000Z,19976,,,,,,,,11041,11041,,,,130014,130014,,,,,,,,11854,11854,,,,37158,37158,,
1,2018-05-15T00:00:00.000Z,19976,,,,,,,,10969,10969,,,,131604,131604,,,,,,,,11853,11853,,,,35636,35636,,
1,2018-05-16T00:00:00.000Z,19976,,,,,,,,10910,10910,,,,133000,133000,,,,,,,,11849,11849,,,,35300,35300,,
1,2018-05-17T00:00:00.000Z,19976,,,,,,,,10961,10961,,,,135933,135933,,,,,,,,11924,11924,,,,36409,36409,,
1,2018-05-18T00:00:00.000Z,19976,,,,,,,,10814,10814,,,,131954,131954,,,,,,,,11886,11886,,,,36457,36457,,
1,2018-05-19T00:00:00.000Z,19976,,,,,,,,10788,10788,,,,131882,131882,,,,,,,,11959,11959,,,,38259,38259,,
1,2018-05-20T00:00:00.000Z,19976,,,,,,,,10871,10871,,,,134842,134842,,,,,,,,11779,11779,,,,39032,39032,,
1,2018-05-21T00:00:00.000Z,19976,,,,,,,,10900,10900,,,,134451,134451,,,,,,,,12040,12040,,,,38420,38420,,
1,2018-05-22T00:00:00.000Z,19976,,,,,,,,11448,11448,,,,140818,140818,,,,,,,,12372,12372,,,,38146,38146,,
1,2018-05-23T00:00:00.000Z,19976,,,,,,,,11098,11098,,,,141539,141539,,,,,,,,12200,12200,,,,39959,39959,,
1,2018-05-24T00:00:00.000Z,19976,,,,,,,,11088,11088,,,,138853,138853,,,,,,,,12129,12129,,,,41657,41657,,
1,2018-05-25T00:00:00.000Z,19976,,,,,,,,10966,10966,,,,135571,135571,,,,,,,,11805,11805,,,,43728,43728,,
12,2018-05-29T00:00:00.000Z,19976,,,,,,,,11557,11218,,,,141657,139351,,,,,,,,12806,11480,,,,38184,31398,,
24,2018-05-30T00:00:00.000Z,19976,,,,,,,,11501,11150,,,,141548,139253,,,,,,,,12997,11151,,,,33783,29139,,
24,2018-05-31T00:00:00.000Z,19976,,,,,,,,11433,11051,,,,143146,113140,,,,,,,,12991,11274,,,,33946,29714,,
24,2018-06-01T00:00:00.000Z,19976,,,,,,,,11501,11038,,,,141451,136292,,,,,,,,12983,11431,,,,31771,29533,,
24,2018-06-02T00:00:00.000Z,19976,,,,,,,,11980,11035,,,,148814,136754,,,,,,,,13093,11241,,,,29184,26537,,
25,2018-06-03T00:00:00.000Z,19976,,,,,,,,11550,11037,,,,142643,134408,,,,,,,,12910,11051,,,,31085,28228,,
24,2018-06-04T00:00:00.000Z,19976,,,,,,,,11522,11039,,,,140695,134080,,,,,,,,12949,11522,,,,32009,28194,,
24,2018-06-05T00:00:00.000Z,19976,,,,,,,,11880,11004,,,,137584,130111,,,,,,,,12743,11217,,,,34367,29335,,
24,2018-06-06T00:00:00.000Z,19976,,,,,,,,12000,11007,,,,138212,133304,,,,,,,,12973,11549,,,,33612,29470,,
23,2018-06-07T00:00:00.000Z,19976,,,,,,,,11364,11011,,,,137198,134475,,,,,,,,12992,11380,,,,36047,27985,,
24,2018-06-08T00:00:00.000Z,19976,,,,,,,,11251,10802,,,,133905,126569,,,,,,,,12754,10940,,,,37100,33331,,
24,2018-06-09T00:00:00.000Z,19976,,,,,,,,11038,10588,,,,129241,123935,,,,,,,,12032,10612,,,,38306,35970,,
24,2018-06-10T00:00:00.000Z,19976,,,,,,,,11401,10610,,,,130607,125083,,,,,,,,12497,10804,,,,41687,34728,,
24,2018-06-11T00:00:00.000Z,19976,,,,,,,,11827,10950,,,,138233,128934,,,,,,,,12756,11553,,,,41117,34056,,
24,2018-06-12T00:00:00.000Z,19976,,,,,,,,11758,10974,,,,137656,132121,,,,,,,,12896,11089,,,,39572,34868,,
202,2018-06-13T00:00:00.000Z,19976,,,,,,,,12000,11058,,,,132296,128687,,,,,,,,12777,11061,,,,40676,37552,,
196,2018-06-14T00:00:00.000Z,19976,,,,,,,,11800,10610,,,,134335,124839,,,,,,,,12780,10625,,,,41906,36531,,
263,2018-06-20T00:00:00.000Z,19976,,,,,,,,12000,11101,,,,133116,128935,,,,,,,,12888,11105,,,,43689,37112,,
256,2018-06-21T00:00:00.000Z,19976,,,,,,,,12100,11110,,,,136656,129682,,,,,,,,12879,11111,,,,41598,38568,,
261,2018-06-22T00:00:00.000Z,19976,,,,,,,,12000,11168,,,,139062,131292,,,,,,,,12888,11176,,,,41112,36640,,
266,2018-06-23T00:00:00.000Z,19976,,,,,,,,12961,11081,,,,136690,127397,,,,,,,,12990,11162,,,,38052,31264,,
271,2018-06-24T00:00:00.000Z,19976,,,,,,,,12000,10901,,,,132020,124627,,,,,,,,12974,10902,,,,39989,33278,,
265,2018-06-25T00:00:00.000Z,19976,,,,,,,,12599,11003,,,,131566,125229,,,,,,,,12973,11108,,,,39155,36462,,
266,2018-06-26T00:00:00.000Z,19976,,,,,,,,12000,10904,,,,129315,125019,,,,,,,,12980,10912,,,,47395,36730,,
261,2018-06-27T00:00:00.000Z,19976,,,,,,,,11600,10609,,,,125835,118905,,,,,,,,11935,10611,,,,47421,45055,,
252,2018-06-28T00:00:00.000Z,19976,,,,,,,,11000,10163,,,,121456,114558,,,,,,,,11906,10297,,,,49202,45209,,
258,2018-06-29T00:00:00.000Z,19976,,,,,,,,11682,10177,,,,123829,117059,,,,,,,,12855,10179,,,,49107,42079,,
265,2018-06-30T00:00:00.000Z,19976,,,,,,,,11501,10557,,,,122330,118690,,,,,,,,12850,10603,,,,49065,43604,,
279,2018-07-01T00:00:00.000Z,19976,,,,,,,,11210,10200,,,,121096,116715,,,,,,,,12848,10201,,,,47981,44379,,
283,2018-07-02T00:00:00.000Z,19976,,,,,,,,11112,10200,,,,128310,116547,,,,,,,,12547,10210,,,,50077,45918,,
185,2018-07-03T00:00:00.000Z,19976,,,,,,,,11983,10519,,,,128155,120728,,,,,,,,12586,10535,,,,51111,47339,,
268,2018-07-04T00:00:00.000Z,19976,,,,,,,,11922,10338,,,,122962,118492,,,,,,,,12396,10340,,,,53527,48632,,
280,2018-07-05T00:00:00.000Z,19976,,,,,,,,12194,10232,,,,126316,117766,,,,,,,,12582,10236,,,,52691,47981,,
281,2018-07-06T00:00:00.000Z,19976,,,,,,,,11817,10598,,,,128909,123369,,,,,,,,12598,10599,,,,50226,46211,,
281,2018-07-07T00:00:00.000Z,19976,,,,,,,,11818,10800,,,,129617,125122,,,,,,,,12827,10802,,,,48436,45487,,
276,2018-07-08T00:00:00.000Z,19976,,,,,,,,11546,10599,,,,130696,123770,,,,,,,,12821,10601,,,,50846,46095,,
279,2018-07-09T00:00:00.000Z,19976,,,,,,,,11602,10599,,,,130352,126492,,,,,,,,12810,10602,,,,54006,46588,,
231,2018-07-10T00:00:00.000Z,19976,,,,,,,,12001,10615,,,,134328,128566,,,,,,,,12792,10617,,,,54383,49119,,
285,2018-07-11T00:00:00.000Z,19976,,,,,,,,12000,10603,,,,138921,129215,,,,,,,,12792,10608,,,,54836,49071,,
280,2018-07-12T00:00:00.000Z,19976,,,,,,,,12214,10816,,,,138898,133196,,,,,,,,12791,10817,,,,57280,49446,,
282,2018-07-13T00:00:00.000Z,19976,,,,,,,,12540,10844,,,,136059,132265,,,,,,,,12795,11102,,,,53893,48232,,
271,2018-07-14T00:00:00.000Z,19976,,,,,,,,12503,10901,,,,136829,132347,,,,,,,,12796,10913,,,,49644,46251,,
54,2018-07-15T00:00:00.000Z,19976,,,,,,,,12228,10853,,,,132634,130123,,,,,,,,12597,10856,,,,51291,50319,,
255,2018-07-16T00:00:00.000Z,19976,,,,,,,,12416,10608,,,,131213,126234,,,,,,,,12800,10615,,,,50873,44879,,
226,2018-07-17T00:00:00.000Z,19976,,,,,,,,12002,10623,,,,135273,127166,,,,,,,,12826,10666,,,,47436,42846,,
279,2018-07-18T00:00:00.000Z,19976,,,,,,,,11700,10700,,,,136645,132164,,,,,,,,12739,10712,,,,46925,44136,,
282,2018-07-19T00:00:00.000Z,19976,,,,,,,,12038,10798,,,,137220,131518,,,,,,,,12759,10809,,,,47233,43524,,
250,2018-07-20T00:00:00.000Z,19976,,,,,,,,12302,10803,,,,135210,130566,,,,,,,,13000,11000,,,,45907,31714,,
272,2018-07-21T00:00:00.000Z,19976,,,,,,,,12002,10794,,,,134996,130541,,,,,,,,12992,10795,,,,38452,32782,,
262,2018-07-22T00:00:00.000Z,19976,,,,,,,,11999,10800,,,,134896,132241,,,,,,,,12796,10812,,,,39325,35429,,
279,2018-07-23T00:00:00.000Z,19976,,,,,232796677,,,11550,10638,,,,133356,127484,,,,,193231811,,,12797,10642,,,,40219,34964,,
281,2018-07-24T00:00:00.000Z,19976,,,,,420888809,,,12450,10061,,,,135331,115971,,,,,214631079,,,12574,10065,,,,47490,38112,,
281,2018-07-25T00:00:00.000Z,19976,,,,,275597390,,,11001,10002,,,,126351,113345,,,,,182780380,,,12272,10006,,,,49619,45913,,
282,2018-07-26T00:00:00.000Z,19976,,,,,239546285,,,11061,10188,,,,127634,121063,,,,,171752001,,,12253,10189,,,,50841,46838,,
279,2018-07-27T00:00:00.000Z,19976,,,,,224537769,,,11062,10333,,,,133833,123052,,,,,204147207,,,12250,10354,,,,56626,48517,,
270,2018-07-28T00:00:00.000Z,19976,,,,,328949260,,,11859,10332,,,,136587,121811,,,,,217310263,,,12251,10333,,,,52088,48457,,
281,2018-07-29T00:00:00.000Z,19976,,,,,259438980,,,11000,10211,,,,126097,121922,,,,,220635308,,,12275,10220,,,,49332,46447,,
279,2018-07-30T00:00:00.000Z,19976,,,,,210170349,,,11488,10209,,,,126688,121459,,,,,164716265,,,12163,10221,,,,53268,47808,,
262,2018-07-31T00:00:00.000Z,19976,,,,,217829737,,,11399,10216,,,,124851,120842,,,,,175963639,,,11993,10218,,,,54468,50830,,
283,2018-08-01T00:00:00.000Z,19976,,,,,200836854,,,11128,10216,,,,125711,120511,,,,,186711034,,,11996,10227,,,,53263,50414,,
284,2018-08-02T00:00:00.000Z,19976,,,,,189266549,,,11500,10222,,,,128222,121599,,,,,207674886,,,12269,10229,,,,52684,47030,,
280,2018-08-03T00:00:00.000Z,19976,,,,,222947697,,,11800,10223,,,,128774,123495,,,,,202424900,,,12049,10225,,,,51284,47184,,
284,2018-08-04T00:00:00.000Z,19976,,,,,232078295,,,11106,10238,,,,127435,123025,,,,,244129319,,,12044,10240,,,,53223,47722,,
284,2018-08-05T00:00:00.000Z,19976,,,,,239121680,,,10900,10229,,,,130050,121467,,,,,188027664,,,12047,10230,,,,53999,47454,,
283,2018-08-06T00:00:00.000Z,19976,,,,,207405391,,,11102,10298,,,,127534,122427,,,,,242742884,,,12277,10299,,,,51636,45473,,
269,2018-08-07T00:00:00.000Z,19976,,,,,223819700,,,11111,10221,,,,128001,119117,,,,,178463232,,,11999,10226,,,,50664,47828,,
273,2018-08-08T00:00:00.000Z,19976,,,,,202590788,,,11596,10215,,,,124262,119138,,,,,190854468,,,11989,10219,,,,52654,49099,,
279,2018-08-09T00:00:00.000Z,19976,,,,,201721607,,,11289,10266,,,,126196,120298,,,,,216483370,,,12188,10306,,,,50385,46730,,
281,2018-08-10T00:00:00.000Z,19976,,,,,223812069,,,11027,10270,,,,125783,120131,,,,,196373005,,,12211,10275,,,,49183,46215,,
280,2018-08-11T00:00:00.000Z,19976,,,,,257262053,,,11007,10158,,,,126866,116762,,,,,226876009,,,12228,10200,,,,49995,45998,,
280,2018-08-12T00:00:00.000Z,19976,,,,,218696799,,,11499,10196,,,,126236,119999,,,,,225934225,,,12278,10204,,,,48651,43499,,
275,2018-08-13T00:00:00.000Z,19976,,,,,248163681,,,11500,10179,,,,125361,117609,,,,,171981101,,,12285,10182,,,,46626,42614,,
282,2018-08-14T00:00:00.000Z,19976,,,,,195599271,,,11297,10209,,,,126198,119548,,,,,164639617,,,12095,10220,,,,49417,44336,,
283,2018-08-15T00:00:00.000Z,19976,,,,,202905937,,,11600,10300,,,,136750,123758,,,,,171655315,,,12095,10333,,,,48840,46534,,
382,2018-08-16T00:00:00.000Z,19976,,,,,202771576,,,11965,10525,,,,139529,133271,,,,,201121845,,,12272,10526,,,,47846,45085,,
659,2018-08-17T00:00:00.000Z,19976,,,,,331620101,,,11431,10618,,,,139074,132078,,,,,458481938,,,13017,10631,,,,48509,30684,,
668,2018-08-18T00:00:00.000Z,19976,,,,,319136836,,,12396,10726,,,,133790,129350,,,,,264041609,,,12882,10732,,,,44828,38357,,
658,2018-08-19T00:00:00.000Z,19976,,,,,311519927,,,11801,10543,,,,133237,127403,,,,,264704964,,,12779,10547,,,,46242,42703,,
573,2018-08-20T00:00:00.000Z,19976,,,,,248076328,,,12000,10350,,,,135817,124237,,,,,260231151,,,12744,10376,,,,47008,42746,,
450,2018-08-21T00:00:00.000Z,19976,,,,,223538665,,,12386,10706,,,,136854,133260,,,,,283561848,,,12758,10707,,,,47716,40434,,
452,2018-08-22T00:00:00.000Z,19976,,,,,224610704,,,11701,10600,,,,136769,132948,,,,,177856179,,,12597,10701,,,,47815,43944,,
451,2018-08-23T00:00:00.000Z,19976,,,,,602129644,,,11900,10807,,,,151005,134986,,,,,258193936,,,12590,10811,,,,48614,42655,,
459,2018-08-24T00:00:00.000Z,19976,,,,,327101027,,,11582,10721,,,,141511,133561,,,,,242758254,,,12600,10804,,,,48088,41825,,
463,2018-08-25T00:00:00.000Z,19976,,,,,368680182,,,12083,10616,,,,138735,133021,,,,,334782920,,,12613,10618,,,,48273,41853,,
456,2018-08-26T00:00:00.000Z,19976,,,,,344800950,,,11282,10625,,,,137155,129534,,,,,307732264,,,12069,10627,,,,52216,42892,,
459,2018-08-27T00:00:00.000Z,19976,,,,,316338733,,,12017,10732,,,,136657,130874,,,,,343367134,,,12619,10748,,,,46161,41382,,
448,2018-08-28T00:00:00.000Z,19976,,,,,303643359,,,11798,10651,,,,133746,128306,,,,,217977293,,,12694,10652,,,,48328,43935,,
455,2018-08-29T00:00:00.000Z,19976,,,,,309210532,,,11404,10210,,,,128770,120952,,,,,235979511,,,12345,10211,,,,49061,46600,,
450,2018-08-30T00:00:00.000Z,19976,,,,,265852641,,,12003,10400,,,,131523,122755,,,,,305823190,,,12715,10401,,,,47055,41048,,
456,2018-08-31T00:00:00.000Z,19976,,,,,280242386,,,12769,10659,,,,131356,125016,,,,,345432618,,,12997,10736,,,,41473,33741,,
455,2018-09-01T00:00:00.000Z,19976,,,,,466880962,,,12750,10750,,,,134389,125717,,,,,320345932,,,13093,10752,,,,36002,29705,,
457,2018-09-02T00:00:00.000Z,19976,,,,,299461080,,,11818,10604,,,,131381,123533,,,,,333343851,,,12999,10630,,,,40395,31487,,
451,2018-09-03T00:00:00.000Z,19976,,,,,295428616,,,12077,10790,,,,130342,124534,,,,,298294005,,,12997,10793,,,,41965,35878,,
450,2018-09-04T00:00:00.000Z,19976,,,,,274412515,,,11501,10710,,,,129772,124496,,,,,334588753,,,12999,10715,,,,40440,33727,,
1,2018-09-06T00:00:00.000Z,19976,,,,,0,,,11697,11697,,,,134451,134451,,,,,0,,,12636,12636,,,,38909,38909,,
158,2018-09-07T00:00:00.000Z,19976,,,,,103114849,,,11975,11323,,,,134176,131077,,,,,114310484,,,12763,11353,,,,42099,39521,,
473,2018-09-08T00:00:00.000Z,19976,,,,,560182933,,,12110,11000,,,,136255,126291,,,,,439185994,,,12948,11008,,,,39656,34824,,
480,2018-09-09T00:00:00.000Z,19976,,,,,673280756,,,12149,11106,,,,136665,127420,,,,,405734480,,,12999,11108,,,,37031,33057,,
478,2018-09-10T00:00:00.000Z,19976,,,,,560797800,,,12092,11012,,,,144974,127169,,,,,374902882,,,13099,11089,,,,37042,30867,,
472,2018-09-11T00:00:00.000Z,19976,,,,,362165230,,,12519,11650,,,,138121,133823,,,,,409693754,,,13206,11651,,,,32982,29608,,
436,2018-09-12T00:00:00.000Z,19976,,,,,501508895,,,12512,11423,,,,142340,131474,,,,,424935835,,,13510,11483,,,,32669,25382,,
314,2018-09-13T00:00:00.000Z,19976,,,,,299291046,,,13517,12007,,,,148771,138426,,,,,373310111,,,14415,12009,,,,28028,21715,,
240,2018-09-14T00:00:00.000Z,19976,,,,,388720577,,,14050,11518,,,,146236,135176,,,,,250888282,,,14990,11905,,,,28811,21497,,
476,2018-09-15T00:00:00.000Z,19976,,,,,679975199,,,13500,12410,,,,145504,135435,,,,,475042146,,,14840,12416,,,,34671,24171,,
479,2018-09-16T00:00:00.000Z,19976,,,,,478203360,,,13200,11624,,,,139936,133321,,,,,372023317,,,14244,11974,,,,37104,30595,,
478,2018-09-17T00:00:00.000Z,19976,,,,,589421596,,,13332,11577,,,,143344,134045,,,,,282578051,,,14000,11578,,,,36237,32143,,
477,2018-09-18T00:00:00.000Z,19976,,,,,441869895,,,13170,11800,,,,147181,140544,,,,,473166528,,,14500,11807,,,,36330,26892,,
473,2018-09-19T00:00:00.000Z,19976,,,,,662791592,,,12310,11018,,,,146182,128209,,,,,421851010,,,14498,11026,,,,37974,26683,,
478,2018-09-20T00:00:00.000Z,19976,,,,,459784109,,,12800,10900,,,,133801,127091,,,,,409222452,,,13432,10901,,,,37094,32111,,
480,2018-09-21T00:00:00.000Z,19976,,,,,787104114,,,12301,11007,,,,144966,126654,,,,,528612600,,,13580,11011,,,,36811,29642,,
371,2018-09-22T00:00:00.000Z,19976,,,,,601616240,,,13100,11600,,,,144488,130725,,,,,357464716,,,13579,11626,,,,39933,31965,,
479,2018-09-23T00:00:00.000Z,19976,,,,,664745602,,,12529,11113,,,,148285,130641,,,,,483262532,,,13534,11200,,,,41984,32781,,
479,2018-09-24T00:00:00.000Z,19976,,,,,813024233,,,12128,11300,,,,145829,134419,,,,,418777836,,,13580,11301,,,,38786,32315,,
480,2018-09-25T00:00:00.000Z,19976,,,,,490616672,,,13050,11600,,,,148866,142081,,,,,458006241,,,13990,11601,,,,36790,28840,,
478,2018-09-26T00:00:00.000Z,19976,,,,,441101488,,,13199,11610,,,,146030,139508,,,,,339610159,,,13860,11612,,,,37592,33287,,
480,2018-09-27T00:00:00.000Z,19976,,,,,451035791,,,13000,11710,,,,145827,140486,,,,,393067464,,,13864,11802,,,,38363,32989,,
480,2018-09-28T00:00:00.000Z,19976,,,,,374815724,,,13600,11668,,,,143717,138251,,,,,377732292,,,13989,11672,,,,38299,31954,,
478,2018-09-29T00:00:00.000Z,19976,,,,,473568596,,,12691,11700,,,,143587,139206,,,,,559968644,,,13998,11705,,,,35856,30243,,
473,2018-09-30T00:00:00.000Z,19976,,,,,458445679,,,13220,11667,,,,143931,137138,,,,,609542968,,,14491,11674,,,,32601,27195,,
470,2018-10-01T00:00:00.000Z,19976,,,,,479134935,,,13500,11910,,,,143874,138827,,,,,539772390,,,14703,11923,,,,32202,24362,,
463,2018-10-02T00:00:00.000Z,19976,,,,,320751057,,,13217,11783,,,,143745,136906,,,,,409035602,,,14486,11784,,,,29530,24559,,
478,2018-10-03T00:00:00.000Z,19976,,,,,594319707,,,13001,11668,,,,145249,136222,,,,,386143217,,,14200,11729,,,,30322,27587,,
477,2018-10-04T00:00:00.000Z,19976,,,,,588731445,,,14199,11916,,,,149331,142380,,,,,333895636,,,14388,11922,,,,32357,26291,,
479,2018-10-05T00:00:00.000Z,19976,,,,,722835230,,,13116,11932,,,,150125,142660,,,,,374420216,,,13998,11937,,,,33830,29085,,
476,2018-10-06T00:00:00.000Z,19976,,,,,521408788,,,12950,11900,,,,147451,141034,,,,,564087205,,,13995,11920,,,,35755,30014,,
479,2018-10-07T00:00:00.000Z,19976,,,,,627673942,,,12708,11801,,,,146483,138853,,,,,359589884,,,13997,11869,,,,32229,28673,,
472,2018-10-08T00:00:00.000Z,19976,,,,,622030337,,,13262,11803,,,,147464,138912,,,,,383923266,,,14091,11805,,,,35276,28502,,
478,2018-10-09T00:00:00.000Z,19976,,,,,597604204,,,13300,11914,,,,154993,141025,,,,,512681620,,,13882,11917,,,,36407,32325,,
475,2018-10-10T00:00:00.000Z,19976,,,,,624665902,,,13000,12323,,,,153554,145437,,,,,275416717,,,13791,12324,,,,38285,33201,,
478,2018-10-11T00:00:00.000Z,19976,,,,,595296163,,,13000,12323,,,,150234,141112,,,,,468396013,,,13886,12324,,,,38590,32776,,
478,2018-10-12T00:00:00.000Z,19976,,,,,615061265,,,12790,12019,,,,148318,137549,,,,,533423002,,,13885,12026,,,,37672,32495,,
